,_time,chainName,activeValidators,apr,blockHeight,blockTime,bondedTokens,communityTokens,inflation,jailedValidators,supplyTokens,totalValidators,tps,txs
4677,2023-04-24 01:00:00+00:00,juno,150,0.324815218,7960741,6.0141786,50353600000000.0,15238100000000.0,0.181414513,131,100173000000000.0,281,0.483675937,25192261
4678,2023-04-24 02:00:00+00:00,juno,150,0.324830916,7961340,6.0133336,50351200000000.0,15238300000000.0,0.181410582,131,100176000000000.0,281,0.240602617,25193134
4679,2023-04-24 03:00:00+00:00,juno,150,0.324843972,7961939,6.0132629,50349100000000.0,15238600000000.0,0.181406644,131,100178000000000.0,281,0.775193798,25194162
4680,2023-04-24 04:00:00+00:00,juno,150,0.322548425,7962547,6.0140344,50707500000000.0,15238800000000.0,0.18140272,131,100180000000000.0,281,0.317780769,25195511
4681,2023-04-24 05:00:00+00:00,juno,150,0.322300386,7963145,6.0151222,50746500000000.0,15239000000000.0,0.181398783,131,100182000000000.0,281,0.31650283,25196586
4682,2023-04-24 06:00:00+00:00,juno,150,0.322301955,7963743,6.0162065,50746300000000.0,15239200000000.0,0.181394839,131,100184000000000.0,281,0.261760527,25197641
4683,2023-04-24 07:00:00+00:00,juno,150,0.322306162,7964332,6.0162194,50745600000000.0,15239400000000.0,0.181391554,131,100186000000000.0,281,0.206545618,25198426
4684,2023-04-24 08:00:00+00:00,juno,150,0.322333227,7964941,6.0166474,50741300000000.0,15239600000000.0,0.181387624,131,100188000000000.0,281,0.322470843,25199131
4685,2023-04-24 09:00:00+00:00,juno,150,0.322338782,7965541,6.0159425,50740500000000.0,15239800000000.0,0.181383694,131,100190000000000.0,281,0.111963276,25199793
4686,2023-04-24 10:00:00+00:00,juno,150,0.32233178,7966140,6.0159062,50741600000000.0,15240000000000.0,0.181379751,131,100193000000000.0,281,0.074207373,25200448
4687,2023-04-24 11:00:00+00:00,juno,150,0.322348784,7966737,6.0154899,50738900000000.0,15240300000000.0,0.181375802,131,100195000000000.0,281,0.275907736,25201053
4688,2023-04-24 12:00:00+00:00,juno,150,0.322344696,7967338,6.0147229,50739500000000.0,15240500000000.0,0.181371859,131,100197000000000.0,281,0.148500149,25201536
4689,2023-04-24 13:00:00+00:00,juno,150,0.32234473,7967938,6.0140824,50739500000000.0,15240700000000.0,0.18136808,131,100199000000000.0,281,0.128963319,25201982
4690,2023-04-24 14:00:00+00:00,juno,150,0.32234746,7968537,6.0125823,50739100000000.0,15240900000000.0,0.181364118,131,100201000000000.0,281,0.166337073,25202491
4691,2023-04-24 15:00:00+00:00,juno,150,0.322367152,7969137,6.0117891,50736000000000.0,15241100000000.0,0.181360157,131,100203000000000.0,281,0.093522623,25203108
4692,2023-04-24 16:00:00+00:00,juno,150,0.32235014,7969737,6.010875,50738700000000.0,15241300000000.0,0.181356202,131,100206000000000.0,281,0.148513932,25203607
4693,2023-04-24 17:00:00+00:00,juno,150,0.322340653,7970336,6.0102051,50740200000000.0,15241600000000.0,0.181352253,131,100208000000000.0,281,0.166988274,25204343
4694,2023-04-24 18:00:00+00:00,juno,150,0.322331829,7970933,6.0105586,50741600000000.0,15241800000000.0,0.181348325,131,100210000000000.0,281,0.149611011,25205148
4695,2023-04-24 19:00:00+00:00,juno,150,0.322272243,7971531,6.0110936,50750900000000.0,15242000000000.0,0.181344384,131,100212000000000.0,281,0.240149262,25205880
4696,2023-04-24 20:00:00+00:00,juno,150,0.322264343,7972130,6.010912,50752200000000.0,15242200000000.0,0.181340429,131,100214000000000.0,281,0.092771263,25206544
4697,2023-04-24 21:00:00+00:00,juno,150,0.322267331,7972726,6.0121643,50751700000000.0,15242400000000.0,0.181336488,131,100216000000000.0,281,0.407573456,25207420
4698,2023-04-24 22:00:00+00:00,juno,150,0.322466915,7973321,6.0134706,50720300000000.0,15242700000000.0,0.18133258,131,100219000000000.0,281,0.223592763,25208844
4699,2023-04-24 23:00:00+00:00,juno,150,0.322438854,7973921,6.0129341,50724700000000.0,15242900000000.0,0.181328646,131,100221000000000.0,281,0.274313302,25209720
4700,2023-04-25 00:00:00+00:00,juno,150,0.322424315,7974519,6.0135615,50727000000000.0,15243100000000.0,0.181324718,131,100223000000000.0,281,0.257480735,25210623
4701,2023-04-25 01:00:00+00:00,juno,150,0.322394103,7975118,6.0138126,50731800000000.0,15243300000000.0,0.181320778,131,100225000000000.0,281,0.421616073,25211469
4702,2023-04-25 02:00:00+00:00,juno,150,0.322376989,7975716,6.0144475,50734400000000.0,15243500000000.0,0.181316864,131,100227000000000.0,281,0.449713083,25212324
4703,2023-04-25 03:00:00+00:00,juno,150,0.3223538,7976310,6.0177406,50738100000000.0,15243700000000.0,0.18131295,131,100230000000000.0,281,0.936751275,25213792
4704,2023-04-25 04:00:00+00:00,juno,150,0.322336284,7976907,6.0175864,50740900000000.0,15243900000000.0,0.181309655,131,100231000000000.0,281,0.187094239,25214883
4705,2023-04-25 05:00:00+00:00,juno,150,0.322407591,7977501,6.0212903,50729600000000.0,15244100000000.0,0.181305761,131,100233000000000.0,281,0.27909573,25216024
4706,2023-04-25 06:00:00+00:00,juno,150,0.320543444,7978096,6.0240763,51024700000000.0,15244400000000.0,0.181301828,131,100236000000000.0,281,0.253471656,25217096
4707,2023-04-25 07:00:00+00:00,juno,150,0.320533014,7978695,6.0253389,51026300000000.0,15244600000000.0,0.181297908,131,100238000000000.0,281,0.261120955,25218029
4708,2023-04-25 08:00:00+00:00,juno,150,0.320533021,7979293,6.0265479,51026300000000.0,15244800000000.0,0.181293988,131,100240000000000.0,281,0.367532205,25219205
4709,2023-04-25 09:00:00+00:00,juno,150,0.32052767,7979893,6.0261246,51027200000000.0,15245000000000.0,0.181290056,131,100242000000000.0,281,0.331736086,25220406
4710,2023-04-25 10:00:00+00:00,juno,150,0.320523159,7980494,6.0256396,51027900000000.0,15245200000000.0,0.181286117,131,100244000000000.0,281,0.187311518,25221150
4711,2023-04-25 11:00:00+00:00,juno,150,0.320515416,7981090,6.0257803,51029100000000.0,15245400000000.0,0.181282198,131,100247000000000.0,281,0.241469621,25222406
4712,2023-04-25 12:00:00+00:00,juno,150,0.32050935,7981688,6.0256205,51030100000000.0,15245700000000.0,0.181278273,131,100249000000000.0,281,0.150006563,25223100
4713,2023-04-25 13:00:00+00:00,juno,150,0.320502102,7982288,6.0236333,51031200000000.0,15245900000000.0,0.181274341,131,100251000000000.0,281,0.205434681,25223685
4714,2023-04-25 14:00:00+00:00,juno,150,0.320498106,7982888,6.0223867,51031900000000.0,15246100000000.0,0.181270429,131,100253000000000.0,281,0.31510074,25224492
4715,2023-04-25 15:00:00+00:00,juno,150,0.320498636,7983487,6.0211896,51031800000000.0,15246300000000.0,0.181266517,131,100255000000000.0,281,0.149050733,25224998
4716,2023-04-25 16:00:00+00:00,juno,150,0.320497506,7984085,6.0216935,51032000000000.0,15246500000000.0,0.181262592,131,100257000000000.0,281,0.243591665,25225825
4717,2023-04-25 17:00:00+00:00,juno,150,0.320480918,7984684,6.0212178,51034600000000.0,15246800000000.0,0.181258654,131,100260000000000.0,281,0.018691239,25226524
4718,2023-04-25 18:00:00+00:00,juno,150,0.320473914,7985284,6.0202985,51035700000000.0,15247000000000.0,0.181254723,131,100262000000000.0,281,0.280216701,25227322
4719,2023-04-25 19:00:00+00:00,juno,150,0.320425368,7985882,6.0193542,51043500000000.0,15247200000000.0,0.181250799,131,100264000000000.0,281,0.205350309,25228250
4720,2023-04-25 20:00:00+00:00,juno,150,0.321121184,7986470,6.0173249,50932900000000.0,15247400000000.0,0.181246849,131,100266000000000.0,281,0.331265988,25229140
4721,2023-04-25 21:00:00+00:00,juno,150,0.321091546,7987080,6.0153861,50937600000000.0,15247600000000.0,0.181242899,131,100268000000000.0,281,0.168089199,25229816
4722,2023-04-25 22:00:00+00:00,juno,150,0.321085608,7987678,6.0128064,50938500000000.0,15247800000000.0,0.181238975,131,100270000000000.0,281,0.241734538,25230554
4723,2023-04-25 23:00:00+00:00,juno,150,0.32107784,7988277,6.0117125,50939700000000.0,15248100000000.0,0.181235052,131,100273000000000.0,281,0.222222222,25231225
4724,2023-04-26 00:00:00+00:00,juno,150,0.321071771,7988865,6.0114847,50940700000000.0,15248200000000.0,0.181231779,131,100274000000000.0,281,0.315844233,25231970
4725,2023-04-26 01:00:00+00:00,juno,150,0.321040239,7989474,6.0116514,50945700000000.0,15248500000000.0,0.181227869,131,100277000000000.0,281,0.415732774,25232987
4726,2023-04-26 02:00:00+00:00,juno,150,0.320939632,7990072,6.012203,50961700000000.0,15248700000000.0,0.181223919,131,100279000000000.0,281,0.223333162,25233676
4727,2023-04-26 03:00:00+00:00,juno,150,0.320917768,7990660,6.0136435,50965100000000.0,15248900000000.0,0.181219951,131,100281000000000.0,281,0.494831757,25234674
4728,2023-04-26 04:00:00+00:00,juno,150,0.32093545,7991269,6.0116781,50962300000000.0,15249100000000.0,0.181216015,131,100283000000000.0,281,0.130453419,25235816
4729,2023-04-26 05:00:00+00:00,juno,150,0.32092487,7991868,6.0125004,50964000000000.0,15249300000000.0,0.181212099,131,100285000000000.0,281,0.148867675,25237059
4730,2023-04-26 06:00:00+00:00,juno,150,0.321198267,7992466,6.0135279,50920600000000.0,15249500000000.0,0.181208157,131,100287000000000.0,281,0.203473854,25238098
4731,2023-04-26 07:00:00+00:00,juno,150,0.321196643,7993054,6.0133815,50920900000000.0,15249800000000.0,0.181204235,131,100290000000000.0,281,0.111629984,25239053
4732,2023-04-26 08:00:00+00:00,juno,150,0.321186138,7993653,6.013436,50922500000000.0,15250000000000.0,0.1812003,131,100292000000000.0,281,0.074309387,25239890
4733,2023-04-26 09:00:00+00:00,juno,150,0.321177611,7994263,6.0130576,50923900000000.0,15250200000000.0,0.181196345,131,100294000000000.0,281,0.238138853,25240451
4734,2023-04-26 10:00:00+00:00,juno,150,0.321174164,7994862,6.0134644,50924400000000.0,15250400000000.0,0.181192411,131,100296000000000.0,281,0.338136119,25241065
4735,2023-04-26 11:00:00+00:00,juno,150,0.321208031,7995458,6.0154996,50919100000000.0,15250600000000.0,0.181188476,131,100298000000000.0,281,0.092228801,25241946
4736,2023-04-26 12:00:00+00:00,juno,150,0.321245513,7996057,6.0143583,50913100000000.0,15250900000000.0,0.181184483,131,100301000000000.0,281,0.11096316,25242435
4737,2023-04-26 13:00:00+00:00,juno,150,0.321245572,7996657,6.0139318,50913100000000.0,15251000000000.0,0.181181147,131,100302000000000.0,281,0.164919739,25242977
4738,2023-04-26 14:00:00+00:00,juno,150,0.321249469,7997256,6.0131938,50912500000000.0,15251300000000.0,0.181177187,131,100305000000000.0,281,0.280525893,25243629
4739,2023-04-26 15:00:00+00:00,juno,150,0.321230739,7997856,6.0129841,50915500000000.0,15251500000000.0,0.181173227,131,100307000000000.0,281,0.111815132,25244387
4740,2023-04-26 16:00:00+00:00,juno,150,0.32122456,7998454,6.0127652,50916500000000.0,15251700000000.0,0.181169293,131,100309000000000.0,281,0.149317804,25245121
4741,2023-04-26 17:00:00+00:00,juno,150,0.321246077,7999053,6.013632,50913000000000.0,15251900000000.0,0.181165399,131,100311000000000.0,281,0.33695876,25245783
4742,2023-04-26 18:00:00+00:00,juno,150,0.321236577,7999650,6.0138158,50914600000000.0,15252100000000.0,0.181161452,131,100313000000000.0,281,0.220957852,25246766
4743,2023-04-26 19:00:00+00:00,juno,150,0.321256665,8000247,6.0147678,50911400000000.0,15252400000000.0,0.181157519,131,100316000000000.0,281,0.25405582,25247642
4744,2023-04-26 20:00:00+00:00,juno,150,0.321231633,8000845,6.01507,50915300000000.0,15252600000000.0,0.181153573,131,100318000000000.0,281,0.296834997,25248488
4745,2023-04-26 21:00:00+00:00,juno,150,0.321230988,8001444,6.01481,50915400000000.0,15252800000000.0,0.181149634,131,100320000000000.0,281,0.22292402,25249525
4746,2023-04-26 22:00:00+00:00,juno,150,0.321225954,8002031,6.0148817,50916200000000.0,15253000000000.0,0.181145714,131,100322000000000.0,281,0.422980727,25250581
4747,2023-04-26 23:00:00+00:00,juno,150,0.321193168,8002638,6.0160421,50921400000000.0,15253200000000.0,0.181141781,131,100324000000000.0,281,0.222564312,25251482
4748,2023-04-27 00:00:00+00:00,juno,150,0.321045661,8003226,6.0170733,50944800000000.0,15253400000000.0,0.181137881,131,100326000000000.0,281,0.202933309,25252399
4749,2023-04-27 01:00:00+00:00,juno,150,0.321039491,8003833,6.0176874,50945800000000.0,15253700000000.0,0.181133949,131,100329000000000.0,281,0.461765792,25253412
4750,2023-04-27 02:00:00+00:00,juno,150,0.321024478,8004422,6.0183361,50948200000000.0,15253800000000.0,0.181130654,132,100330000000000.0,282,0.317069531,25254267
4751,2023-04-27 03:00:00+00:00,juno,150,0.321015396,8005018,6.019765,50949600000000.0,15254100000000.0,0.181126722,132,100333000000000.0,282,0.51187364,25255551
4752,2023-04-27 04:00:00+00:00,juno,150,0.321018659,8005626,6.0184542,50949100000000.0,15254300000000.0,0.181122804,132,100335000000000.0,282,0.33389601,25256677
4753,2023-04-27 05:00:00+00:00,juno,150,0.321005172,8006222,6.0209358,50951300000000.0,15254500000000.0,0.181118852,132,100337000000000.0,282,0.168236878,25258134
4754,2023-04-27 06:00:00+00:00,juno,150,0.320988046,8006808,6.0228476,50954000000000.0,15254700000000.0,0.181114934,132,100339000000000.0,282,0.401006161,25259330
4755,2023-04-27 07:00:00+00:00,juno,150,0.321008996,8007416,6.0244672,50950700000000.0,15254900000000.0,0.181110996,132,100341000000000.0,282,0.29617015,25260362
4756,2023-04-27 08:00:00+00:00,juno,150,0.321003746,8008004,6.0253946,50951500000000.0,15255200000000.0,0.181107072,132,100343000000000.0,282,0.204354611,25260986
4757,2023-04-27 09:00:00+00:00,juno,150,0.321010231,8008613,6.0246838,50950500000000.0,15255400000000.0,0.18110316,132,100346000000000.0,282,0.093116806,25261536
4758,2023-04-27 10:00:00+00:00,juno,150,0.321012262,8009209,6.0254894,50950100000000.0,15255600000000.0,0.181099262,132,100348000000000.0,282,0.168732072,25262391
4759,2023-04-27 11:00:00+00:00,juno,150,0.320978812,8009793,6.02758,50955400000000.0,15255800000000.0,0.181095345,132,100350000000000.0,282,0.296521433,25263365
4760,2023-04-27 12:00:00+00:00,juno,150,0.320980321,8010402,6.0267155,50955200000000.0,15256000000000.0,0.181091401,132,100352000000000.0,282,0.183651356,25264030
4761,2023-04-27 13:00:00+00:00,juno,150,0.320978767,8010991,6.0263333,50955400000000.0,15256200000000.0,0.181087465,132,100354000000000.0,282,0.072182622,25264589
4762,2023-04-27 14:00:00+00:00,juno,150,0.32092689,8011589,6.0261565,50963700000000.0,15256500000000.0,0.181083509,132,100357000000000.0,282,0.296658879,25265224
4763,2023-04-27 15:00:00+00:00,juno,150,0.320912034,8012189,6.025518,50966000000000.0,15256600000000.0,0.181080228,132,100358000000000.0,282,0.258870953,25265862
4764,2023-04-27 16:00:00+00:00,juno,150,0.320911157,8012797,6.024775,50966200000000.0,15256900000000.0,0.181076208,132,100361000000000.0,282,0.111414406,25266782
4765,2023-04-27 17:00:00+00:00,juno,150,0.320903225,8013396,6.0235989,50967400000000.0,15257100000000.0,0.181072226,132,100363000000000.0,282,0.168438389,25267484
4766,2023-04-27 18:00:00+00:00,juno,150,0.320919143,8013995,6.0225796,50964900000000.0,15257300000000.0,0.18106829,132,100365000000000.0,282,0.372599065,25268233
4767,2023-04-27 19:00:00+00:00,juno,150,0.320916877,8014584,6.0218994,50965300000000.0,15257500000000.0,0.181064348,132,100367000000000.0,282,0.16851408,25269003
4768,2023-04-27 20:00:00+00:00,juno,150,0.320916616,8015193,6.021419,50965300000000.0,15257700000000.0,0.181060322,132,100369000000000.0,282,0.277602991,25269888
4769,2023-04-27 21:00:00+00:00,juno,150,0.320915515,8015790,6.0214549,50965500000000.0,15258000000000.0,0.181056321,132,100372000000000.0,282,0.297298302,25270814
4770,2023-04-27 22:00:00+00:00,juno,150,0.320918646,8016386,6.0206369,50965000000000.0,15258200000000.0,0.181052354,132,100374000000000.0,282,0.128343815,25271686
4771,2023-04-27 23:00:00+00:00,juno,150,0.320910576,8016985,6.0202297,50966300000000.0,15258400000000.0,0.181049055,132,100376000000000.0,282,0.240402397,25272626
4772,2023-04-28 00:00:00+00:00,juno,150,0.320893645,8017570,6.020833,50969000000000.0,15258600000000.0,0.181045146,132,100378000000000.0,282,0.256649984,25273721
4773,2023-04-28 01:00:00+00:00,juno,150,0.320895894,8018177,6.0216011,50968600000000.0,15258800000000.0,0.181041166,132,100380000000000.0,282,0.330511742,25274672
4774,2023-04-28 02:00:00+00:00,juno,150,0.320934376,8018766,6.0213716,50962500000000.0,15259000000000.0,0.181037212,132,100382000000000.0,282,0.240011816,25275594
4775,2023-04-28 03:00:00+00:00,juno,150,0.320922005,8019362,6.0220054,50964500000000.0,15259200000000.0,0.181033278,132,100384000000000.0,282,0.280814737,25276641
4776,2023-04-28 04:00:00+00:00,juno,150,0.32092237,8019970,6.0194372,50964400000000.0,15259500000000.0,0.18102937,132,100387000000000.0,282,0.148183822,25277734
4777,2023-04-28 05:00:00+00:00,juno,150,0.320886172,8020557,6.0205472,50970200000000.0,15259700000000.0,0.181025462,132,100389000000000.0,282,0.447719429,25278874
4778,2023-04-28 06:00:00+00:00,juno,150,0.320881011,8021163,6.021789,50971000000000.0,15259900000000.0,0.18102156,132,100391000000000.0,282,0.477449684,25279992
4779,2023-04-28 07:00:00+00:00,juno,150,0.320929935,8021751,6.0227851,50963200000000.0,15260100000000.0,0.181017659,132,100393000000000.0,282,0.366864774,25281105
4780,2023-04-28 08:00:00+00:00,juno,150,0.320916148,8022360,6.0233249,50965400000000.0,15260300000000.0,0.181013751,132,100395000000000.0,282,0.183914811,25281837
4781,2023-04-28 09:00:00+00:00,juno,150,0.320909847,8022948,6.0229063,50966400000000.0,15260600000000.0,0.181009825,132,100397000000000.0,282,0.371402043,25282559
4782,2023-04-28 10:00:00+00:00,juno,150,0.320908564,8023558,6.0227887,50966600000000.0,15260800000000.0,0.181005878,132,100400000000000.0,282,0.14923981,25283066
4783,2023-04-28 11:00:00+00:00,juno,150,0.320906434,8024152,6.0259937,50966900000000.0,15261000000000.0,0.181001991,132,100402000000000.0,282,0.074337007,25283858
4784,2023-04-28 12:00:00+00:00,juno,150,0.320901576,8024751,6.0259849,50967700000000.0,15261200000000.0,0.180998058,132,100404000000000.0,282,0.037203073,25284459
4785,2023-04-28 13:00:00+00:00,juno,150,0.320907831,8025348,6.0252115,50966700000000.0,15261400000000.0,0.180994794,132,100406000000000.0,282,0.03422372,25284964
4786,2023-04-28 14:00:00+00:00,juno,150,0.32082912,8025938,6.024839,50979200000000.0,15261600000000.0,0.180990855,132,100408000000000.0,282,0.147112909,25285521
4787,2023-04-28 15:00:00+00:00,juno,150,0.320824851,8026547,6.0243895,50979900000000.0,15261800000000.0,0.18098691,132,100410000000000.0,282,0.204628321,25286312
4788,2023-04-28 16:00:00+00:00,juno,150,0.320824197,8027132,6.0245101,50980000000000.0,15262000000000.0,0.18098301,132,100412000000000.0,282,0.257993182,25287169
4789,2023-04-28 17:00:00+00:00,juno,150,0.320822159,8027730,6.0243514,50980300000000.0,15262300000000.0,0.180979104,132,100414000000000.0,282,0.204312859,25287968
4790,2023-04-28 18:00:00+00:00,juno,150,0.320816743,8028328,6.0235788,50981200000000.0,15262500000000.0,0.180975192,132,100417000000000.0,282,0.223709476,25288742
4791,2023-04-28 19:00:00+00:00,juno,150,0.32081577,8028926,6.0230189,50981300000000.0,15262700000000.0,0.18097124,132,100419000000000.0,282,0.316196712,25289527
4792,2023-04-28 20:00:00+00:00,juno,150,0.320813957,8029533,6.0226335,50981600000000.0,15262900000000.0,0.180967309,132,100421000000000.0,282,0.184863386,25290474
4793,2023-04-28 21:00:00+00:00,juno,150,0.320797217,8030132,6.0222877,50984300000000.0,15263100000000.0,0.180963384,132,100423000000000.0,282,0.299037473,25291105
4794,2023-04-28 22:00:00+00:00,juno,150,0.320792727,8030731,6.0210507,50985000000000.0,15263400000000.0,0.180959427,132,100425000000000.0,282,0.168947457,25291715
4795,2023-04-28 23:00:00+00:00,juno,150,0.320775272,8031328,6.020914,50987800000000.0,15263600000000.0,0.180955503,132,100427000000000.0,282,0.166063916,25292607
4796,2023-04-29 00:00:00+00:00,juno,150,0.320705083,8031926,6.0205852,50998900000000.0,15263800000000.0,0.180951598,132,100430000000000.0,282,0.204305269,25293527
4797,2023-04-29 01:00:00+00:00,juno,150,0.320701204,8032524,6.0218167,50999600000000.0,15264000000000.0,0.180947654,132,100432000000000.0,282,0.12751849,25294300
4798,2023-04-29 02:00:00+00:00,juno,150,0.320704361,8033121,6.0222344,50999000000000.0,15264200000000.0,0.18094373,132,100434000000000.0,282,0.236329261,25295045
4799,2023-04-29 03:00:00+00:00,juno,150,0.320679541,8033719,6.0227671,51003000000000.0,15264400000000.0,0.180940474,132,100436000000000.0,282,0.186309945,25295965
4800,2023-04-29 04:00:00+00:00,juno,150,0.3206708,8034316,6.0207274,51004400000000.0,15264600000000.0,0.180936531,132,100438000000000.0,282,0.236729491,25297010
4801,2023-04-29 05:00:00+00:00,juno,150,0.320651508,8034915,6.0214126,51007500000000.0,15264800000000.0,0.180932595,132,100440000000000.0,282,0.315920537,25298033
4802,2023-04-29 06:00:00+00:00,juno,150,0.32064382,8035513,6.0212832,51008700000000.0,15265100000000.0,0.180928698,132,100442000000000.0,282,0.327773327,25299022
4803,2023-04-29 07:00:00+00:00,juno,150,0.320640352,8036111,6.0214275,51009200000000.0,15265300000000.0,0.180924794,132,100445000000000.0,282,0.445492176,25300030
4804,2023-04-29 08:00:00+00:00,juno,150,0.320642466,8036709,6.0207999,51008900000000.0,15265500000000.0,0.180920877,132,100447000000000.0,282,0.249799268,25300730
4805,2023-04-29 09:00:00+00:00,juno,150,0.320640218,8037309,6.0201794,51009300000000.0,15265700000000.0,0.180916922,132,100449000000000.0,282,0.16881436,25301339
4806,2023-04-29 10:00:00+00:00,juno,150,0.320637534,8037907,6.0194346,51009700000000.0,15265900000000.0,0.180912974,132,100451000000000.0,282,0.400218301,25301933
4807,2023-04-29 11:00:00+00:00,juno,150,0.320631868,8038501,6.022087,51010600000000.0,15266200000000.0,0.180909064,132,100453000000000.0,282,0.40798917,25302715
4808,2023-04-29 12:00:00+00:00,juno,150,0.320631391,8039090,6.0216596,51010700000000.0,15266400000000.0,0.180905116,132,100455000000000.0,282,0.130404814,25303214
4809,2023-04-29 13:00:00+00:00,juno,150,0.320630758,8039698,6.0215533,51010800000000.0,15266600000000.0,0.180901181,132,100458000000000.0,282,0.168419477,25303838
4810,2023-04-29 14:00:00+00:00,juno,150,0.320624496,8040298,6.0205047,51011800000000.0,15266800000000.0,0.180897246,132,100460000000000.0,282,0.275325343,25304364
4811,2023-04-29 15:00:00+00:00,juno,150,0.320611551,8040897,6.0203182,51013800000000.0,15267000000000.0,0.180893318,132,100462000000000.0,282,0.239494482,25304910
4812,2023-04-29 16:00:00+00:00,juno,150,0.32062414,8041496,6.0189197,51011800000000.0,15267200000000.0,0.180890051,132,100464000000000.0,282,0.055074167,25305508
4813,2023-04-29 17:00:00+00:00,juno,150,0.320628056,8042085,6.0181686,51011200000000.0,15267400000000.0,0.180886084,132,100466000000000.0,282,0.387797311,25306230
4814,2023-04-29 18:00:00+00:00,juno,150,0.320622012,8042693,6.0170901,51012100000000.0,15267700000000.0,0.180882163,132,100468000000000.0,282,0.056266177,25306982
4815,2023-04-29 19:00:00+00:00,juno,150,0.320620608,8043283,6.0167011,51012400000000.0,15267900000000.0,0.180878209,132,100470000000000.0,282,0.204415372,25307854
4816,2023-04-29 20:00:00+00:00,juno,150,0.320577489,8043893,6.0154735,51019200000000.0,15268100000000.0,0.180874269,132,100473000000000.0,282,0.130780009,25308582
4817,2023-04-29 21:00:00+00:00,juno,150,0.320584516,8044491,6.0145461,51018100000000.0,15268300000000.0,0.180870315,132,100475000000000.0,282,0.383050909,25309721
4818,2023-04-29 22:00:00+00:00,juno,150,0.320580418,8045078,6.0159801,51018800000000.0,15268500000000.0,0.180866414,132,100477000000000.0,282,0.516605166,25311053
4819,2023-04-29 23:00:00+00:00,juno,150,0.320568801,8045686,6.0155804,51020600000000.0,15268700000000.0,0.180862513,132,100479000000000.0,282,0.426052164,25312378
4820,2023-04-30 00:00:00+00:00,juno,150,0.32056524,8046274,6.016265,51021200000000.0,15269000000000.0,0.180858593,132,100481000000000.0,282,0.385356455,25313587
4821,2023-04-30 01:00:00+00:00,juno,150,0.32050283,8046883,6.0158873,51031100000000.0,15269200000000.0,0.18085466,132,100483000000000.0,282,0.39264079,25314464
4822,2023-04-30 02:00:00+00:00,juno,150,0.320500059,8047480,6.0163155,51031600000000.0,15269400000000.0,0.180850747,132,100486000000000.0,282,0.433855165,25315348
4823,2023-04-30 03:00:00+00:00,juno,150,0.320505084,8048078,6.0163009,51030800000000.0,15269600000000.0,0.180846846,132,100488000000000.0,282,0.299345182,25316393
4824,2023-04-30 04:00:00+00:00,juno,150,0.320497616,8048675,6.0145324,51031900000000.0,15269800000000.0,0.18084294,132,100490000000000.0,282,0.481490398,25317345
4825,2023-04-30 05:00:00+00:00,juno,150,0.320491068,8049274,6.01498,51033000000000.0,15270000000000.0,0.18083904,132,100492000000000.0,282,0.241393397,25318449
4826,2023-04-30 06:00:00+00:00,juno,150,0.320481266,8049872,6.0155858,51034500000000.0,15270200000000.0,0.180835794,132,100494000000000.0,282,0.183503074,25319584
4827,2023-04-30 07:00:00+00:00,juno,150,0.320476317,8050468,6.017448,51035300000000.0,14770400000000.0,0.180831888,132,100496000000000.0,282,0.480520441,25320881
4828,2023-04-30 08:00:00+00:00,juno,150,0.320454945,8051065,6.0187582,51038700000000.0,14770700000000.0,0.180827995,132,100498000000000.0,282,0.448087228,25321857
4829,2023-04-30 09:00:00+00:00,juno,150,0.320424026,8051663,6.0196372,51043700000000.0,14770900000000.0,0.180824076,132,100500000000000.0,282,0.183782989,25322485
4830,2023-04-30 10:00:00+00:00,juno,150,0.320419473,8052250,6.0205632,51044400000000.0,14771100000000.0,0.180820157,132,100503000000000.0,282,0.184607432,25323099
4831,2023-04-30 11:00:00+00:00,juno,150,0.32041399,8052858,6.0212793,51045300000000.0,14771300000000.0,0.180816246,132,100505000000000.0,282,0.241761512,25323602
4832,2023-04-30 12:00:00+00:00,juno,150,0.320412851,8053456,6.0222888,51045400000000.0,14771500000000.0,0.180812314,132,100507000000000.0,282,0.092477852,25324025
4833,2023-04-30 13:00:00+00:00,juno,150,0.3203804,8054054,6.0229016,51050600000000.0,14771800000000.0,0.180808396,132,100509000000000.0,282,0.055842004,25324482
4834,2023-04-30 14:00:00+00:00,juno,150,0.320366652,8054643,6.0224442,51052800000000.0,14772000000000.0,0.180804491,132,100511000000000.0,282,0.221655769,25325016
4835,2023-04-30 15:00:00+00:00,juno,150,0.320360139,8055251,6.0216345,51053800000000.0,14772200000000.0,0.180800574,132,100514000000000.0,282,0.423541544,25325570
4836,2023-04-30 16:00:00+00:00,juno,150,0.320356952,8055848,6.0227555,51054400000000.0,14772400000000.0,0.180796649,132,100516000000000.0,282,0.09224922,25326348
4837,2023-04-30 17:00:00+00:00,juno,150,0.320361896,8056445,6.0236332,51053600000000.0,14772600000000.0,0.180792745,132,100518000000000.0,282,0.479687096,25327254
4838,2023-04-30 18:00:00+00:00,juno,150,0.320365609,8057040,6.0251047,51053000000000.0,14772800000000.0,0.180788854,132,100520000000000.0,282,0.204290092,25328068
4839,2023-04-30 19:00:00+00:00,juno,150,0.320328911,8057637,6.0259331,51058800000000.0,14773100000000.0,0.18078495,132,100522000000000.0,282,0.335301678,25329526
4840,2023-04-30 20:00:00+00:00,juno,150,0.320324313,8058231,6.0278998,51059600000000.0,14773300000000.0,0.180781065,132,100524000000000.0,282,0.148178333,25330514
