,_time,chainName,ath,athDate,atl,atlDate,cap,capChange24h,capChangeRatio24H,capRank,change24h,changeRatio24H,high24h,low24h,price,priceChangePercentage14d,priceChangePercentage1H,priceChangePercentage1Y,priceChangePercentage24H,priceChangePercentage30D,priceChangePercentage7d,supplyCirculating,totalVolume,apr,blockTime,bondedTokens,communityTokens,inflation,tps,capBTC,priceBTC,priceChangePercentage1HBTC,totalVolumeBTC
3421,2023-03-07 05:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.062,2023-01-06T12:25:10.513Z,75503980,-1326468,-1.72649,361,-0.019897057,-1.78655,1.11,1.078,1.094,-18.94318474,-0.544630577,-97.45548422,-1.786548505,-31.37084805,-10.33992921,69174390.93,203453,0.337171621,6.0281892,4.85083E+13,1.59909E+13,0.1859828,0.682115665,3373,4.86E-05,-0.496671096,7
3422,2023-03-07 06:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.062,2023-01-06T12:25:10.513Z,75281572,-1644272,-2.13748,361,-0.022631352,-2.03825,1.11,1.078,1.088,-19.39657316,-0.251819393,-97.46971688,-2.038252859,-31.75472278,-10.84143964,69178244.01,206160,0.337151306,6.0302087,4.85112E+13,1.59911E+13,0.185978579,0.352786082,3361,4.86E-05,0.025410409,9
3423,2023-03-07 07:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.062,2023-01-06T12:25:10.513Z,75227549,-1746244,-2.26862,363,-0.022240384,-2.00543,1.11,1.078,1.087,-19.46541646,-0.111456847,-97.47187799,-2.005425035,-31.81301099,-10.91758987,69178244.01,203154,0.337150332,6.0312899,4.85113E+13,1.59913E+13,0.185974352,0.552404802,3357,4.85E-05,-0.220889173,9
3424,2023-03-07 08:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.062,2023-01-06T12:25:10.513Z,75245430,-1303404,-1.70271,362,-0.017339598,-1.56983,1.11,1.078,1.087,-19.43249481,0.034326822,-97.47084452,-1.569827348,-31.7851369,-10.88117396,69182102.52,203148,0.337130485,6.032842,4.85142E+13,1.59915E+13,0.185970837,0.349444567,3353,4.85E-05,-0.062786045,9
3425,2023-03-07 09:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.062,2023-01-06T12:25:10.513Z,74410187,-1461331,-1.92606,362,-0.031612838,-2.85821,1.11,1.076,1.074,-20.38033743,-1.203807305,-97.50059897,-2.8582078,-32.58765591,-11.92961925,69182102.52,235544,0.33712791,6.0330111,4.85146E+13,1.59917E+13,0.185966631,0.332907951,3320,4.79E-05,-1.157160319,10
3426,2023-03-07 10:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.062,2023-01-06T12:25:10.513Z,74306059,-2010462,-2.63437,362,-0.02556819,-2.31624,1.11,1.073,1.078,-20.57121408,0.393544656,-97.35864198,-2.316236922,-30.67336711,-9.387594416,69185967.18,236113,0.33712119,6.0336111,4.85155E+13,1.59919E+13,0.185962411,0.487875393,3315,4.79E-05,0.00115843,10
3427,2023-03-07 11:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.062,2023-01-06T12:25:10.513Z,74302463,-1899014,-2.4921,363,-0.027313293,-2.47983,1.1,1.071,1.074,-20.88024982,-0.290703174,-97.36891879,-2.47983124,-30.94309813,-9.740142579,69185967.18,202637,0.337111355,6.0346141,4.8517E+13,1.59922E+13,0.185958184,0.407467773,3308,4.81E-05,0.383972534,10
3428,2023-03-07 12:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.062,2023-01-06T12:25:10.513Z,74273519,-1355509,-1.79231,364,-0.016861058,-1.53909,1.1,1.071,1.079,-20.54469999,0.177377458,-97.35776027,-1.539091125,-30.65022521,-9.357347129,69189834.72,240492,0.337110636,6.0345846,4.85171E+13,1.59924E+13,0.185954403,0.276752768,3302,4.79E-05,0.192631409,10
3429,2023-03-07 13:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.062,2023-01-06T12:25:10.513Z,74364892,-1470561,-1.93915,363,-0.02159463,-1.96813,1.1,1.069,1.076,-20.76855404,-0.300351714,-97.36520441,-1.968130992,-30.84560838,-9.612719965,69189834.72,247017,0.337098407,6.034754,4.85188E+13,1.59926E+13,0.18595017,0.355385968,3308,4.78E-05,-0.178632505,10
3430,2023-03-07 14:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.062,2023-01-06T12:25:10.513Z,74393462,-518968,-0.69277,362,-0.008786391,-0.81076,1.1,1.069,1.075,-20.81877829,-0.040200682,-97.36687459,-0.810758349,-30.88944485,-9.670015812,69193712.4,245189,0.337096206,6.0342021,4.85191E+13,1.59928E+13,0.18594593,0.368616031,3310,4.78E-05,-0.000996217,10
3431,2023-03-07 15:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.062,2023-01-06T12:25:10.513Z,74133660,-605622,-0.81031,362,-0.004206011,-0.38856,1.1,1.069,1.078,-20.57412098,0.366589827,-97.35873865,-0.388558224,-30.67590429,-9.390910611,69193712.4,212439,0.33708396,6.0341064,4.85209E+13,1.5993E+13,0.185941704,0.831024931,3299,4.80E-05,0.315947714,9
3432,2023-03-07 16:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.062,2023-01-06T12:25:10.513Z,74027332,-1295506,-1.71994,362,-0.01805917,-1.66015,1.1,1.068,1.07,-21.20137541,-0.184779925,-97.37959763,-1.66014964,-31.22338135,-10.10648283,69197511.94,171703,0.337078805,6.0340424,4.85216E+13,1.59933E+13,0.185937471,0.513544743,3298,4.77E-05,-0.022113244,7
3433,2023-03-07 17:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.062,2023-01-06T12:25:10.513Z,74342152,-333007,-0.44594,361,-0.019437501,-1.78915,1.1,1.066,1.067,-21.40554209,-0.314010683,-97.38638708,-1.789149006,-31.40158108,-10.33939631,69197511.94,173330,0.337072449,6.0338922,4.85226E+13,1.59934E+13,0.185933965,0.27700831,3313,4.76E-05,-0.281046796,7
3434,2023-03-07 18:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.062,2023-01-06T12:25:10.513Z,73869240,-1062336,-1.41774,364,-0.022933363,-2.10663,1.1,1.063,1.066,-21.49962803,-0.114125681,-97.38951585,-2.106627979,-31.4837007,-10.4467296,69201459.86,172344,0.337060359,6.032514,4.85243E+13,1.59937E+13,0.185929746,0.40550753,3295,4.75E-05,-0.016515059,7
3435,2023-03-07 19:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.062,2023-01-06T12:25:10.513Z,74018792,-1250978,-1.66199,363,-0.018523296,-1.70269,1.1,1.063,1.069,-21.22982193,0.184676824,-97.3805436,-1.702693963,-31.2482099,-10.13893464,69201459.86,210422,0.337078459,6.0304658,4.85217E+13,1.59939E+13,0.185925521,0.664243408,3306,4.77E-05,0.425451996,9
3436,2023-03-07 20:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.062,2023-01-06T12:25:10.513Z,73740732,-1419645,-1.88882,362,-0.01793448,-1.65355,1.1,1.063,1.067,-21.42792079,-0.123681323,-97.38713127,-1.653551638,-31.42111355,-10.36492594,69205324.37,206642,0.337089431,6.0296486,4.85201E+13,1.59941E+13,0.185921289,0.765568108,3290,4.76E-05,-0.310250811,9
3437,2023-03-07 21:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.062,2023-03-07T11:26:12.209Z,73529420,-1183709,-1.58434,364,-0.017742044,-1.64384,1.1,1.062,1.062,-21.80401988,-0.471761999,-97.39963822,-1.643839194,-31.74937846,-10.79398001,69205324.37,198544,0.337085382,6.0296915,4.85207E+13,1.59943E+13,0.185917106,0.95194508,3284,4.74E-05,-0.58495018,8
3438,2023-03-07 22:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.059,2023-03-07T12:12:43.993Z,73379115,-1310581,-1.7547,363,-0.023347954,-2.15896,1.1,1.059,1.058,-22.05951869,-0.141461776,-97.40813469,-2.158963568,-31.97238165,-11.0854532,69209183.72,197597,0.337078452,6.0293808,4.85217E+13,1.59946E+13,0.185912956,0.820773019,3276,4.73E-05,-0.081476792,8
3439,2023-03-07 23:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.051,2023-03-07T13:26:27.632Z,73373248,-1822026,-2.42306,362,-0.035132678,-3.23585,1.1,1.051,1.051,-22.61151888,-0.632505217,-97.42649113,-3.235846889,-32.45417567,-11.71517534,69209183.72,162119,0.337088403,6.0291683,4.85203E+13,1.59947E+13,0.185909437,1.375565611,3275,4.69E-05,-0.944473987,7
3440,2023-03-08 00:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.025,2023-03-07T14:43:07.374Z,71346989,-4047191,-5.36804,364,-0.053384354,-4.93106,1.1,1.025,1.029,-24.18581874,-1.999710402,-97.47884356,-4.931064717,-33.82824815,-13.51113754,69213047.28,259523,0.33708391,6.0301772,4.85209E+13,1.5995E+13,0.185905234,0.909816737,3194,4.61E-05,-1.683831398,11
3441,2023-03-08 01:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.016,2023-03-07T15:43:18.243Z,70418213,-5357058,-7.06966,367,-0.06302584,-5.78683,1.1,1.016,1.026,-24.41634301,-0.465045848,-97.48650951,-5.786832087,-34.02945318,-13.77411976,69213047.28,275750,0.337086104,6.0313621,4.85206E+13,1.59952E+13,0.185901023,0.667569121,3163,4.57E-05,-0.834012482,12
3442,2023-03-08 02:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.01,2023-03-07T16:36:24.357Z,70120300,-5037795,-6.70293,366,-0.075606907,-6.94648,1.1,1.01,1.013,-25.39498456,-0.819818534,-97.51905366,-6.946479959,-34.88362617,-14.89055462,69216901.29,276863,0.337064428,6.0314635,4.85237E+13,1.59954E+13,0.185896813,0.794927255,3152,4.55E-05,-0.374276862,12
3443,2023-03-08 03:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.01,2023-03-07T16:36:24.357Z,70839948,-4715212,-6.24075,367,-0.077246254,-7.01977,1.1,1.01,1.023,-24.63255315,0.996165803,-97.49369945,-7.019768344,-34.21816462,-14.02077242,69216901.29,243299,0.337071568,6.031916,4.85227E+13,1.59956E+13,0.185892596,0.645899461,3171,4.58E-05,0.379784671,10
3444,2023-03-08 04:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.01,2023-03-07T16:36:24.357Z,71200487,-4887713,-6.42375,365,-0.075012126,-6.81711,1.1,1.01,1.025,-24.47234859,0.174826024,-97.48837194,-6.817108562,-34.07833569,-13.83801096,69220758.37,236357,0.337052173,6.0334793,4.85255E+13,1.59958E+13,0.185889091,0.709471444,3203,4.61E-05,0.650658614,10
3445,2023-03-08 05:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.01,2023-03-07T16:36:24.357Z,70690293,-4813688,-6.37541,365,-0.070971177,-6.50772,1.092,1.01,1.02,-24.89529857,-0.447511328,-97.50243689,-6.507724288,-34.44749275,-14.32051254,69220758.37,237379,0.337043481,6.0359413,4.85267E+13,1.5996E+13,0.185884882,0.833595762,3184,4.59E-05,-0.347270049,10
3446,2023-03-08 06:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.01,2023-03-07T16:36:24.357Z,70760553,-4521019,-6.00548,365,-0.065569658,-6.02829,1.089,1.01,1.022,-24.70872714,0.230973379,-97.49623257,-6.028287447,-34.28465042,-14.10767174,69224608.67,267993,0.337025385,6.0378394,4.85293E+13,1.59963E+13,0.185880672,0.961307378,3199,4.62E-05,0.617505436,12
3447,2023-03-08 07:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.01,2023-03-07T16:36:24.357Z,70143432,-5084117,-6.75832,367,-0.07100889,-6.51832,1.089,1.01,1.018,-24.98598841,-0.350502218,-97.50545273,-6.518315743,-34.52664821,-14.42397156,69224608.67,255675,0.337013789,6.0390775,4.8531E+13,1.59965E+13,0.185876456,0.62319,3175,4.60E-05,-0.79688396,10
3448,2023-03-08 08:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.007,2023-03-07T22:31:35.587Z,70179364,-5117099,-6.79594,368,-0.074078696,-6.81173,1.089,1.007,1.013,-25.34904947,-0.148764088,-97.51752612,-6.811734969,-34.84353333,-14.83815184,69228471.84,222728,0.337006681,6.0388806,4.8532E+13,1.59967E+13,0.185872227,0.593174783,3175,4.59E-05,-0.48089347,10
3449,2023-03-08 09:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.007,2023-03-07T22:31:35.587Z,70695631,-3714556,-4.992,366,-0.053363079,-4.9665,1.081,1.007,1.021,-24.78472194,0.755954912,-97.49875973,-4.966495961,-34.35097982,-14.19436666,69228471.84,258109,0.337002989,6.0389666,4.85326E+13,1.59969E+13,0.185868709,0.65508722,3190,4.60E-05,0.220063082,11
3450,2023-03-08 10:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.007,2023-03-07T22:31:35.587Z,70914641,-3391418,-4.56412,366,-0.050217772,-4.67352,1.081,1.007,1.024,-20.83413162,0.278689907,-97.59616067,-4.673520069,-31.89695327,-11.07182183,69232342.77,226729,0.336994463,6.0397785,4.85338E+13,1.59971E+13,0.185864486,0.567890379,3186,4.60E-05,0.079710415,10
3451,2023-03-08 11:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.007,2023-03-07T22:31:35.587Z,71140906,-3161558,-4.25498,366,-0.049499397,-4.60844,1.081,1.007,1.025,-20.8105285,-0.112090379,-97.59544397,-4.608435744,-31.87664851,-11.0453081,69232342.77,229536,0.336986366,6.0411851,4.8535E+13,1.59973E+13,0.185860285,0.478715569,3200,4.62E-05,0.358289074,10
3452,2023-03-08 12:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.007,2023-03-07T22:31:35.587Z,70863112,-3862778,-5.16926,366,-0.056597171,-5.24601,1.081,1.007,1.022,-20.99146325,0.039989392,-97.60093798,-5.246012257,-32.03229901,-11.24855475,69236191.2,230712,0.336985568,6.0424916,4.85351E+13,1.59976E+13,0.18585607,0.609024638,3191,4.61E-05,-0.268059077,10
3453,2023-03-08 13:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.007,2023-03-07T22:31:35.587Z,70456319,-3908574,-5.25594,367,-0.059395517,-5.52657,1.078,1.007,1.015,-21.52734297,-0.670019215,-97.61720975,-5.526574954,-32.49329367,-11.85051629,69236191.2,206266,0.336999221,6.0412581,4.85331E+13,1.59978E+13,0.185851841,0.29080863,3181,4.58E-05,-0.504219382,9
3454,2023-03-08 14:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.007,2023-03-07T22:31:35.587Z,70138448,-4255015,-5.71961,368,-0.061106364,-5.68872,1.078,1.007,1.013,-21.70274532,-0.172727344,-97.62253577,-5.688721101,-32.64418489,-12.04754831,69240015.23,197617,0.336996822,6.0387718,4.85334E+13,1.5998E+13,0.18584831,0.445293801,3169,4.58E-05,-0.071380262,8
3455,2023-03-08 15:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.002,2023-03-08T05:35:48.038Z,69562852,-4570808,-6.16563,371,-0.067918987,-6.33735,1.077,1.002,1.004,-22.41801898,-0.644036217,-97.64425476,-6.337352461,-33.25950455,-12.85102568,69240015.23,211100,0.336985219,6.0390659,4.85351E+13,1.59982E+13,0.185844096,0.222915738,3158,4.56E-05,-0.150104273,9
3456,2023-03-08 16:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.002,2023-03-08T05:35:48.038Z,69587226,-4440107,-5.99793,368,-0.06576014,-6.14389,1.077,1.002,1.005,-22.35867924,-0.222623424,-97.64245294,-6.143890427,-33.20845708,-12.78436848,69243886.34,216127,0.336983158,6.0386715,4.85354E+13,1.59985E+13,0.185839881,0.241165013,3163,4.57E-05,-0.451596025,9
3457,2023-03-08 17:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,1.001,2023-03-08T07:43:02.819Z,69281543,-5060609,-6.80719,372,-0.065877441,-6.17458,1.073,1,1.001,-22.63211753,-0.364721809,-97.65075578,-6.17458271,-33.44368447,-13.09152571,69243886.34,218135,0.33697495,6.0393131,4.85366E+13,1.59987E+13,0.185835674,0.315638983,3144,4.55E-05,-0.363857192,11
3458,2023-03-08 18:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,0.997559,2023-03-08T08:31:51.614Z,69400715,-4468526,-6.04924,370,-0.063779885,-5.98537,1.073,0.997559,1.002,-22.57183776,-0.127680425,-97.64892541,-5.985374104,-33.39182834,-13.02381257,69247745.14,254804,0.336986616,6.0380915,4.85349E+13,1.59989E+13,0.18583146,0.353738457,3153,4.55E-05,-0.049801093,11
3459,2023-03-08 19:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,0.994405,2023-03-08T09:35:30.297Z,68951973,-5066820,-6.84532,372,-0.071955523,-6.73276,1.07,0.994405,0.996782,-22.96091991,-0.243127988,-97.66073973,-6.732761958,-33.72653925,-13.46087424,69247745.14,253077,0.336980382,6.0372048,4.85358E+13,1.59991E+13,0.185827232,0.779408763,3136,4.53E-05,-0.35010425,11
3460,2023-03-08 20:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,0.994258,2023-03-08T10:23:07.230Z,69331021,-4409712,-5.98002,372,-0.065482242,-6.13937,1.069,0.994258,1.001,-22.62616312,0.350877461,-97.65057498,-6.139372162,-33.43856215,-13.08483704,69251612.41,250699,0.336960943,6.0364436,4.85386E+13,1.59993E+13,0.185823716,0.700693318,3134,4.53E-05,-0.124909347,11
3461,2023-03-08 21:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,0.994258,2023-03-08T10:23:07.230Z,69460734,-4068686,-5.53341,370,-0.055219753,-5.21141,1.063,0.994258,1.004,-22.3741237,-0.12886265,-97.6429219,-5.211408465,-33.22174329,-12.80171746,69251612.41,260822,0.336952563,6.0360816,4.85398E+13,1.59995E+13,0.185819516,0.591617519,3146,4.55E-05,0.048524629,11
3462,2023-03-08 22:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,0.994258,2023-03-08T10:23:07.230Z,69136064,-4243051,-5.78237,372,-0.057681019,-5.45556,1.06,0.994258,0.999607,-22.74252061,-0.424673254,-97.65410812,-5.455561767,-33.53865957,-13.21554311,69255469.86,263628,0.33694864,6.0366584,4.85404E+13,1.59998E+13,0.185815317,0.666938382,3140,4.53E-05,-0.183662611,11
3463,2023-03-08 23:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,0.994258,2023-03-08T10:23:07.230Z,68777528,-4595720,-6.26348,373,-0.051882067,-4.98629,1.049,0.993687,0.988612,-23.59232731,-1.183197427,-97.67991216,-4.986291566,-34.26971232,-14.17014341,69255469.86,284092,0.336931421,6.0377216,4.85429E+13,1.6E+13,0.185811117,0.690168728,3117,4.49E-05,-1.198412917,12
3464,2023-03-09 00:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,0.984434,2023-03-08T14:36:14.755Z,68217106,-3129884,-4.38685,373,-0.04625302,-4.48669,1.034,0.983557,0.98464,-23.89928639,-0.388604035,-97.68923285,-4.486692906,-34.53377622,-14.51495503,69259317.82,263591,0.336923524,6.0402028,4.8544E+13,1.60002E+13,0.185806925,0.678762085,3101,4.48E-05,-0.346539812,11
3465,2023-03-09 01:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,0.983557,2023-03-08T14:46:07.765Z,69004900,-1413314,-2.00703,369,-0.021251834,-2.08109,1.027,0.983557,0.999934,-22.71730777,1.437183592,-97.65334255,-2.081094582,-33.51697003,-13.18722115,69259317.82,232323,0.336947016,6.0418157,4.85406E+13,1.60004E+13,0.185803423,0.571386442,3120,4.52E-05,0.738859564,10
3466,2023-03-09 02:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,0.983557,2023-03-08T14:46:07.765Z,69158629,-961672,-1.37146,370,-0.018216188,-1.79562,1.027,0.983557,0.996263,-23.00102602,-0.179537136,-97.66195754,-1.795620376,-33.76104083,-13.50592601,69263162.63,221290,0.336929055,6.0448655,4.85432E+13,1.60006E+13,0.185799238,0.84844237,3121,4.50E-05,-0.217611715,9
3467,2023-03-09 03:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,0.983557,2023-03-08T14:46:07.765Z,68736944,-2103005,-2.96867,372,-0.028278367,-2.76473,1.027,0.983557,0.994549,-23.1334842,-0.050056588,-97.66597957,-2.764725886,-33.874989,-13.65471822,69263162.63,229599,0.336907509,6.0472782,4.85463E+13,1.60008E+13,0.185795046,0.326607635,3111,4.50E-05,0.202933044,10
3468,2023-03-09 04:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,0.983557,2023-03-08T14:46:07.765Z,68446358,-2754130,-3.86813,372,-0.037193625,-3.62742,1.027,0.983557,0.988154,-23.6277463,-0.644162374,-97.68098764,-3.627417111,-34.30018177,-14.20993008,69266542.26,223706,0.336897825,6.0474076,4.85477E+13,1.60011E+13,0.185790854,0.640204866,3111,4.47E-05,-1.022158339,10
3469,2023-03-09 05:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,0.977457,2023-03-08T19:24:33.067Z,67701976,-2988317,-4.22734,374,-0.044736333,-4.36589,1.027,0.976685,0.979942,-24.26237446,-0.146419419,-97.70025787,-4.365888329,-34.84612553,-14.92281718,69266542.26,197998,0.336878487,6.0495373,4.85505E+13,1.60013E+13,0.18578669,1.024177914,3071,4.45E-05,-0.149572843,8
3470,2023-03-09 06:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,0.973144,2023-03-08T20:42:06.517Z,68520292,-2240261,-3.16597,371,-0.038426143,-3.76009,1.027,0.973144,0.983522,-23.98574219,0.422434731,-97.69185804,-3.760088318,-34.60815049,-14.61207209,69270717.8,202291,0.336862921,6.0529508,4.85527E+13,1.60015E+13,0.185783203,0.445054334,3099,4.45E-05,0.080345235,9
3471,2023-03-09 07:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,0.973144,2023-03-08T20:42:06.517Z,69209231,-934201,-1.33184,369,-0.041266942,-4.05333,1.027,0.973144,0.976833,-24.50269537,-1.196920151,-97.70755511,-4.05332891,-35.05286343,-15.19277316,69270717.8,181971,0.336850658,6.0566712,4.85545E+13,1.60017E+13,0.185779012,0.931272118,3138,4.44E-05,-0.704694066,8
3472,2023-03-09 08:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,0.973144,2023-03-08T20:42:06.517Z,67519179,-2660185,-3.79055,373,-0.04179729,-4.12306,1.027,0.971435,0.971947,-24.88032821,-1.824362496,-97.71902178,-4.123060433,-35.37772499,-15.61697366,69274665.31,188567,0.336840787,6.0583539,4.85559E+13,1.60019E+13,0.185774821,0.528550859,3070,4.42E-05,-1.540784645,8
3473,2023-03-09 09:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,0.958656,2023-03-08T23:41:12.733Z,67021321,-3674310,-5.19736,371,-0.054089741,-5.29537,1.027,0.958656,0.967363,-25.23462428,-0.468386474,-97.72977984,-5.295374371,-35.6825109,-16.01495962,69274665.31,217918,0.33700461,6.0575671,4.85323E+13,1.60021E+13,0.185770603,0.384798622,3085,4.44E-05,0.643563689,10
3474,2023-03-09 10:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,0.954713,2023-03-09T00:41:33.653Z,66271425,-4643217,-6.54761,373,-0.071525477,-6.96193,1.027,0.954713,0.955854,-24.86904046,-0.951326071,-97.58276959,-6.961930812,-33.12686383,-18.46190747,69274665.31,222617,0.337005253,6.0574725,4.85322E+13,1.60024E+13,0.185766398,0.408686445,3052,4.41E-05,-0.812571637,10
3475,2023-03-09 11:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,0.954713,2023-03-09T00:41:33.653Z,66392302,-4748605,-6.67493,373,-0.064636534,-6.32541,1.024,0.954713,0.957218,-24.76182319,0.178049262,-97.57932003,-6.325411409,-33.03143107,-18.34554676,69274665.31,219645,0.336982098,6.0574716,4.85356E+13,1.60025E+13,0.185762885,0.037021954,3055,4.41E-05,0.099071193,10
3476,2023-03-09 12:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,0.954713,2023-03-09T00:41:33.653Z,66727939,-4135174,-5.83544,369,-0.061194206,-5.98664,1.022,0.954713,0.960985,-24.46579691,0.391230758,-97.56979581,-5.98664349,-32.76794174,-18.02427549,69282266.16,207302,0.336982722,6.0579931,4.85355E+13,1.60028E+13,0.185758674,0.370061985,3065,4.41E-05,0.318232942,9
3477,2023-03-09 13:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,0.954713,2023-03-09T00:41:33.653Z,66465378,-3990942,-5.66442,370,-0.05517446,-5.43691,1.017,0.954713,0.959639,-24.57156677,-0.358116404,-97.5731988,-5.436906484,-32.86208618,-18.13906536,69282266.16,208418,0.336975786,6.0577998,4.85365E+13,1.6003E+13,0.185754457,0.384883252,3052,4.41E-05,-0.32237325,9
3478,2023-03-09 14:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,0.954713,2023-03-09T00:41:33.653Z,66722564,-3415884,-4.8702,370,-0.049964556,-4.93185,1.013,0.954713,0.963136,-24.29670828,0.390800342,-97.56435562,-4.931846132,-32.61743805,-17.84076707,69286251.21,198704,0.336968971,6.0554378,4.85375E+13,1.60032E+13,0.185750233,0.217845148,3068,4.43E-05,0.508842459,9
3479,2023-03-09 15:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,0.954713,2023-03-09T00:41:33.653Z,66888699,-2674153,-3.84423,370,-0.038373451,-3.82293,1.008,0.954713,0.965396,-24.11903016,0.234703294,-97.55863909,-3.822933123,-32.45928896,-17.64793665,69286251.21,199661,0.336953211,6.053679,4.85397E+13,1.60034E+13,0.185746036,0.129692074,3075,4.44E-05,0.223393997,9
3480,2023-03-09 16:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,0.954713,2023-03-09T00:41:33.653Z,66586693,-3000533,-4.3119,371,-0.040920271,-4.07288,1.008,0.954713,0.96378,-24.24609096,-0.026625368,-97.56272708,-4.072883892,-32.5723842,-17.78583313,69286251.21,194934,0.336940476,6.0515861,4.85416E+13,1.60037E+13,0.185741847,0.092274757,3066,4.43E-05,-0.041189169,8
3481,2023-03-09 17:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,0.954713,2023-03-09T00:41:33.653Z,67484024,-1797520,-2.59451,367,-0.030024555,-2.99935,1.008,0.954713,0.971011,-23.67770035,0.92703529,-97.54443993,-2.999348771,-32.06646676,-17.16897043,69286251.21,243066,0.336933333,6.0516367,4.85426E+13,1.60038E+13,0.185738354,0.638627862,3107,4.47E-05,0.618724582,11
3482,2023-03-09 18:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,0.954713,2023-03-09T00:41:33.653Z,67272184,-2128531,-3.06702,367,-0.038856887,-3.87892,1.008,0.954713,0.962888,-24.31618941,-0.696227954,-97.5649824,-3.878920206,-32.63477796,-17.86190954,69293977.52,206467,0.33691459,6.0497776,4.85453E+13,1.60041E+13,0.185734138,0.351091154,3106,4.49E-05,0.253441548,11
3483,2023-03-09 19:00:00+00:00,juno,45.74,2022-03-03T01:34:25.138Z,0.954713,2023-03-09T00:41:33.653Z,66707350,-2244623,-3.25534,371,-0.036207312,-3.6294,1.008,0.954713,0.961405,-24.43274884,-0.153612316,-97.56873253,-3.629396577,-32.73852607,-17.98840911,69293977.52,204913,0.336892406,6.0477725,4.85485E+13,1.60043E+13,0.185729928,0.463220308,3081,4.44E-05,-0.967181389,9
