,_time,denom,moduleName,moduleType,amountValue
1711,2023-02-01 23:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,168935601.0
1712,2023-02-02 02:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,7600000.0
1713,2023-02-02 03:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,7600000.0
1714,2023-02-02 08:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,8680000.0
1715,2023-02-02 09:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,1320100000.0
1716,2023-02-03 05:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,11646906.0
1717,2023-02-04 12:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,2394776.0
1718,2023-02-04 13:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,2394776.0
1719,2023-02-04 14:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,2394776.0
1720,2023-02-04 15:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,5494776.0
1721,2023-02-04 16:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,7074776.0
1722,2023-02-04 17:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,7074776.0
1723,2023-02-04 18:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,7074776.0
1724,2023-02-04 19:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,7074776.0
1725,2023-02-04 20:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,7074776.0
1726,2023-02-04 21:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,7074776.0
1727,2023-02-05 08:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9667636.0
1728,2023-02-05 13:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,12419422.0
1729,2023-02-05 20:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9100000.0
1730,2023-02-06 12:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,801902.0
1731,2023-02-06 13:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,801902.0
1732,2023-02-06 14:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,801902.0
1733,2023-02-06 15:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,801902.0
1734,2023-02-06 16:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,801902.0
1735,2023-02-06 17:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,10207748.0
1736,2023-02-06 21:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6212010000.0
1737,2023-02-06 22:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,163993.0
1738,2023-02-07 20:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,46183915.0
1739,2023-02-08 00:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,12119517.0
1740,2023-02-08 13:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,1600000.0
1741,2023-02-08 16:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,13156863.0
1742,2023-02-08 18:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,18160000.0
1743,2023-02-09 13:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9554874.0
1744,2023-02-09 14:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9554874.0
1745,2023-02-09 15:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9554874.0
1746,2023-02-09 19:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9760000.0
1747,2023-02-09 20:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9600000.0
1748,2023-02-09 21:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9480000.0
1749,2023-02-10 06:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,2122354.0
1750,2023-02-10 07:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,2122354.0
1751,2023-02-10 08:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,2122354.0
1752,2023-02-10 09:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,2122354.0
1753,2023-02-10 19:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9747540.0
1754,2023-02-10 21:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,31275618.0
1755,2023-02-10 23:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,23014033.0
1756,2023-02-11 05:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,10680000.0
1757,2023-02-11 16:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,34600000.0
1758,2023-02-12 08:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,8100000.0
1759,2023-02-12 09:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,8100000.0
1760,2023-02-12 10:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,8100000.0
1761,2023-02-14 22:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9490173.0
1762,2023-02-14 23:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9490173.0
1763,2023-02-17 20:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,101455250.0
1764,2023-02-18 11:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,1850000.0
1765,2023-02-18 12:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,1850000.0
1766,2023-02-18 13:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,1850000.0
1767,2023-02-18 14:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,1850000.0
1768,2023-02-18 19:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,5137500.0
1769,2023-02-19 04:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,12100000.0
1770,2023-02-19 09:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6600000.0
1771,2023-02-19 10:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6600000.0
1772,2023-02-19 16:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,10100000.0
1773,2023-02-19 20:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,471402203.0
1774,2023-02-20 00:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,358304684.0
1775,2023-02-21 01:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9469138.0
1776,2023-02-21 02:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9469138.0
1777,2023-02-22 14:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9480000.0
1778,2023-02-22 15:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9480000.0
1779,2023-02-22 16:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9480000.0
1780,2023-02-22 17:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9480000.0
1781,2023-02-22 22:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,5624110.0
1782,2023-02-24 06:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,49100000.0
1783,2023-02-24 15:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,7950000.0
1784,2023-02-24 16:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,7950000.0
1785,2023-02-25 17:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9322224.0
1786,2023-02-25 20:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9133789.0
1787,2023-02-26 17:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,12016016.0
1788,2023-02-26 22:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,10065132.0
1789,2023-02-26 23:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,10065132.0
1790,2023-02-27 00:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,10065132.0
1791,2023-02-27 03:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6592458.0
1792,2023-02-27 04:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6592458.0
1793,2023-02-27 05:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6592458.0
1794,2023-02-27 08:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,7850000.0
1795,2023-02-27 09:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,7850000.0
1796,2023-02-27 14:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,14095957.0
1797,2023-02-27 17:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,2418826.0
1798,2023-02-27 18:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,2418826.0
1799,2023-02-27 20:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9156273.0
1800,2023-02-28 16:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,21271521.0
1801,2023-02-28 23:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9445997.0
1802,2023-03-01 00:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9445997.0
1803,2023-03-01 05:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,136000.0
1804,2023-03-01 16:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9100000.0
1805,2023-03-01 17:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9100000.0
1806,2023-03-02 21:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,35100000.0
1807,2023-03-03 01:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,144000.0
1808,2023-03-03 02:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,144000.0
1809,2023-03-03 03:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,144000.0
1810,2023-03-03 09:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,10503406.0
1811,2023-03-03 15:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,500461634.0
1812,2023-03-03 16:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,2100000.0
1813,2023-03-04 04:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,45703409.0
1814,2023-03-04 14:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,8844357.0
1815,2023-03-04 15:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9847126.0
1816,2023-03-04 16:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9847126.0
1817,2023-03-05 06:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6100000.0
1818,2023-03-05 07:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6100000.0
1819,2023-03-05 08:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6100000.0
1820,2023-03-05 16:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,88100000.0
1821,2023-03-05 19:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9523756.0
1822,2023-03-05 20:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9523756.0
1823,2023-03-06 04:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9040000.0
1824,2023-03-06 05:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9040000.0
1825,2023-03-07 03:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,3547651.0
1826,2023-03-07 04:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,20097025.0
1827,2023-03-07 06:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,2600000.0
1828,2023-03-07 07:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,147600000.0
1829,2023-03-07 13:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,17550584.0
1830,2023-03-07 15:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,21572124.0
1831,2023-03-07 18:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,380680.0
1832,2023-03-07 19:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,380680.0
1833,2023-03-07 22:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9742025.0
1834,2023-03-08 01:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,29051319.0
1835,2023-03-08 04:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,150000.0
1836,2023-03-08 11:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,1857329503.0
1837,2023-03-08 16:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6600000.0
1838,2023-03-08 17:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6600000.0
1839,2023-03-09 00:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,2770402869.0
1840,2023-03-09 11:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6100000.0
1841,2023-03-09 12:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6100000.0
1842,2023-03-09 13:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6100000.0
1843,2023-03-09 14:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,18987953.0
1844,2023-03-10 08:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,10097500.0
1845,2023-03-10 09:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,10097500.0
1846,2023-03-10 10:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,10097500.0
1847,2023-03-10 11:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,10097500.0
1848,2023-03-10 12:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,91410393.0
1849,2023-03-10 19:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,70288257.0
1850,2023-03-10 20:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,2000000.0
1851,2023-03-10 23:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,10111657.0
1852,2023-03-11 01:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9043880.0
1853,2023-03-11 23:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,610100000.0
1854,2023-03-12 06:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9130000.0
1855,2023-03-12 14:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,10032450.0
1856,2023-03-12 23:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,16363234.0
1857,2023-03-13 02:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9300000.0
1858,2023-03-13 03:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9300000.0
1859,2023-03-13 04:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9350000.0
1860,2023-03-13 17:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,100100000.0
1861,2023-03-13 19:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6076810.0
1862,2023-03-13 20:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,110387066.0
1863,2023-03-14 08:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,4397856.0
1864,2023-03-14 09:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,4397856.0
1865,2023-03-14 13:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1866,2023-03-14 14:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1867,2023-03-14 15:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1868,2023-03-14 16:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1869,2023-03-14 17:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1870,2023-03-14 18:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1871,2023-03-14 19:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1872,2023-03-14 20:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1873,2023-03-14 21:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1874,2023-03-14 22:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1875,2023-03-14 23:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1876,2023-03-15 00:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1877,2023-03-15 01:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1878,2023-03-15 02:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1879,2023-03-15 03:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1880,2023-03-15 04:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1881,2023-03-15 05:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1882,2023-03-15 07:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1883,2023-03-15 08:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1884,2023-03-15 09:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1885,2023-03-15 10:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1886,2023-03-15 11:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1887,2023-03-15 12:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1888,2023-03-15 13:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1889,2023-03-15 14:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1890,2023-03-15 15:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1891,2023-03-15 16:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1892,2023-03-15 17:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1893,2023-03-15 18:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1894,2023-03-15 19:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1895,2023-03-15 20:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1896,2023-03-15 21:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1897,2023-03-15 22:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1898,2023-03-15 23:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1899,2023-03-16 00:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1900,2023-03-16 01:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1901,2023-03-16 02:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1902,2023-03-16 03:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1903,2023-03-16 04:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1904,2023-03-16 05:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1905,2023-03-16 06:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1906,2023-03-16 07:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1907,2023-03-16 08:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1908,2023-03-16 09:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1909,2023-03-16 10:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1910,2023-03-16 11:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1911,2023-03-16 12:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1912,2023-03-16 13:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6236000.0
1913,2023-03-16 21:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,23304355.0
1914,2023-03-17 04:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,8600000.0
1915,2023-03-17 05:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,8600000.0
1916,2023-03-17 06:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,8600000.0
1917,2023-03-18 02:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,800393424.0
1918,2023-03-18 06:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,3600000.0
1919,2023-03-18 12:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,5100000.0
1920,2023-03-18 14:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9212822.0
1921,2023-03-19 13:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,13100000.0
1922,2023-03-20 03:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9600000.0
1923,2023-03-20 21:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,60100000.0
1924,2023-03-21 08:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9100000.0
1925,2023-03-21 09:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9100000.0
1926,2023-03-21 10:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9100000.0
1927,2023-03-21 11:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9100000.0
1928,2023-03-21 12:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9100000.0
1929,2023-03-21 16:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,25338884.0
1930,2023-03-21 18:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9600000.0
1931,2023-03-21 21:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,286100000.0
1932,2023-03-22 00:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9669324.0
1933,2023-03-22 01:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9669324.0
1934,2023-03-22 02:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9669324.0
1935,2023-03-22 03:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9669324.0
1936,2023-03-22 12:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,10346952.0
1937,2023-03-22 20:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,131870761.0
1938,2023-03-23 03:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,16740583.0
1939,2023-03-23 04:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,160876104.0
1940,2023-03-23 09:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9767619.0
1941,2023-03-23 11:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,945150.0
1942,2023-03-23 22:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,8645598.0
1943,2023-03-24 00:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,8213524000.0
1944,2023-03-24 01:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,100092025.0
1945,2023-03-24 14:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,10097025.0
1946,2023-03-24 15:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,10097025.0
1947,2023-03-24 16:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,28859510.0
1948,2023-03-24 22:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,40484939.0
1949,2023-03-25 03:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9490000.0
1950,2023-03-25 04:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9490000.0
1951,2023-03-25 05:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9490000.0
1952,2023-03-25 06:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9490000.0
1953,2023-03-25 07:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9490000.0
1954,2023-03-25 08:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,19328891.0
1955,2023-03-25 12:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,13753800.0
1956,2023-03-25 16:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9252828.0
1957,2023-03-25 17:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,12095538.0
1958,2023-03-25 23:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,8400000.0
1959,2023-03-26 01:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,11607896.0
1960,2023-03-26 07:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,8575837.0
1961,2023-03-26 14:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9121652.0
1962,2023-03-26 19:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,189627428.0
1963,2023-03-27 01:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9900000.0
1964,2023-03-27 02:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9900000.0
1965,2023-03-27 16:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,8290239.0
1966,2023-03-27 22:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,180000.0
1967,2023-03-28 04:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,6300000.0
1968,2023-03-28 13:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9748783.0
1969,2023-03-28 14:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9748783.0
1970,2023-03-28 15:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9748783.0
1971,2023-03-28 16:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9748783.0
1972,2023-03-28 17:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9748783.0
1973,2023-03-28 18:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9748783.0
1974,2023-03-28 19:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9764959.0
1975,2023-03-28 21:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,8884398.0
1976,2023-03-28 22:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,8884398.0
1977,2023-03-28 23:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,8884398.0
1978,2023-03-29 02:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9100000.0
1979,2023-03-29 03:00:00+00:00,uatom,HitBTC #01 (Deposit),EXCHANGE,9100000.0
